aX,aY,aZ,gX,gY,gZ
0.320,-0.186,0.888,1.892,0.916,1.587
0.472,-0.210,0.843,2.380,0.977,1.953
0.358,-0.207,0.897,2.563,0.671,1.831
0.408,-0.201,0.835,2.319,1.038,1.709
0.417,-0.224,0.895,1.953,1.160,1.099
0.348,-0.192,0.842,1.404,1.160,1.038
0.472,-0.235,0.883,1.221,1.221,1.160
0.307,-0.189,0.858,1.221,0.977,1.465
0.498,-0.235,0.865,1.526,1.343,1.770
0.299,-0.194,0.875,1.404,1.099,2.014
0.484,-0.228,0.846,1.587,1.587,2.380
0.333,-0.209,0.889,1.465,1.648,2.197
0.443,-0.214,0.833,1.343,1.404,2.502
0.390,-0.219,0.895,1.099,1.038,2.319
0.381,-0.195,0.838,0.793,1.038,2.136
0.452,-0.226,0.894,0.854,1.099,1.831
0.326,-0.184,0.853,1.221,0.793,1.831
0.488,-0.229,0.878,1.709,0.916,1.831
0.297,-0.184,0.865,1.709,1.099,1.587
0.495,-0.227,0.852,1.709,1.221,1.587
0.309,-0.193,0.882,1.404,1.221,1.343
0.467,-0.213,0.837,1.160,1.343,1.343
0.354,-0.203,0.893,0.916,1.160,1.160
0.406,-0.194,0.835,0.916,1.221,1.648
0.416,-0.215,0.895,1.343,1.465,1.770
0.348,-0.184,0.839,1.648,1.465,2.197
0.471,-0.228,0.881,2.014,1.526,2.319
0.308,-0.185,0.854,1.953,1.404,2.319
0.501,-0.234,0.862,2.075,1.648,2.014
0.304,-0.193,0.873,1.709,1.343,1.648
0.492,-0.227,0.846,1.587,1.526,1.526
0.336,-0.207,0.892,1.160,1.343,1.526
0.448,-0.214,0.837,1.160,1.099,1.648
0.390,-0.220,0.900,1.099,0.916,1.587
0.383,-0.199,0.839,0.793,0.854,1.831
0.449,-0.230,0.893,0.854,1.038,1.831
0.326,-0.188,0.850,0.854,1.038,2.075
0.489,-0.233,0.876,0.977,1.221,2.258
0.298,-0.185,0.866,0.977,1.282,2.319
0.496,-0.228,0.856,0.793,1.526,2.441
0.311,-0.193,0.883,0.916,1.526,2.258
0.469,-0.216,0.839,1.038,1.770,2.502
0.360,-0.206,0.893,1.038,1.465,2.319
0.417,-0.199,0.830,1.038,1.221,2.380
0.422,-0.220,0.891,0.916,1.038,1.953
0.306,-0.183,0.858,1.160,0.916,1.099
0.498,-0.230,0.866,1.526,1.282,1.038
0.297,-0.188,0.876,1.526,1.099,0.916
0.485,-0.223,0.848,1.404,1.465,0.854
0.328,-0.202,0.891,1.282,1.648,0.854
0.440,-0.209,0.837,1.038,1.953,1.404
0.388,-0.216,0.895,1.038,1.770,1.709
0.386,-0.194,0.835,0.977,1.404,2.441
0.450,-0.224,0.891,1.099,1.221,3.052
0.331,-0.185,0.850,0.977,1.465,3.174
0.493,-0.232,0.878,1.099,1.709,3.235
0.305,-0.186,0.865,1.221,1.709,2.808
0.507,-0.226,0.854,1.221,1.709,2.563
0.319,-0.193,0.881,0.916,1.221,1.953
0.480,-0.215,0.839,0.732,1.038,1.892
0.365,-0.205,0.896,0.916,0.671,1.648
0.423,-0.198,0.837,0.977,0.549,1.526
0.424,-0.218,0.897,1.465,0.427,1.160
0.356,-0.187,0.842,1.831,0.183,0.977
0.473,-0.229,0.886,1.953,0.305,0.732
0.308,-0.184,0.857,1.770,0.183,0.488
0.497,-0.231,0.866,1.526,0.488,0.366
0.297,-0.189,0.875,1.221,0.610,0.366
0.486,-0.220,0.848,1.160,0.732,0.793
0.325,-0.196,0.891,1.160,0.793,1.099
0.439,-0.206,0.836,1.343,0.854,2.014
0.377,-0.214,0.897,1.465,1.099,2.502
0.375,-0.196,0.834,1.404,1.343,3.052
0.441,-0.230,0.886,1.343,1.648,3.113
0.328,-0.190,0.842,1.160,1.465,3.113
0.493,-0.233,0.871,0.732,1.343,3.113
0.306,-0.185,0.863,0.549,0.977,2.625
0.505,-0.225,0.859,0.793,0.916,2.319
0.314,-0.189,0.886,1.099,0.977,1.831
0.474,-0.213,0.845,1.648,0.916,1.465
0.357,-0.206,0.896,1.953,0.916,0.793
0.420,-0.201,0.835,1.953,0.854,0.488
0.415,-0.220,0.897,1.831,0.732,0.244
0.353,-0.190,0.842,1.587,0.854,0.244
0.466,-0.231,0.887,1.831,0.977,0.610
0.305,-0.187,0.856,1.831,1.038,1.038
0.493,-0.236,0.865,1.953,1.526,1.709
0.295,-0.194,0.870,1.526,1.465,2.197
0.485,-0.229,0.844,1.038,1.770,2.625
0.324,-0.204,0.885,0.671,1.831,2.747
0.446,-0.214,0.833,0.305,1.953,3.052
0.385,-0.215,0.893,0.061,1.709,3.113
0.391,-0.191,0.835,0.122,1.038,3.174
0.449,-0.220,0.893,0.488,0.854,2.869
0.334,-0.179,0.850,0.916,0.732,2.686
0.494,-0.225,0.880,1.404,0.793,2.197
0.305,-0.180,0.868,1.465,0.427,1.587
0.504,-0.224,0.860,1.709,0.610,1.282
0.312,-0.189,0.885,1.648,0.427,0.854
0.472,-0.214,0.843,1.648,0.610,0.977
0.349,-0.202,0.895,1.648,0.916,0.854
0.413,-0.200,0.836,1.648,1.221,1.282
0.409,-0.220,0.897,1.526,1.465,1.648
0.351,-0.191,0.842,1.770,1.648,2.075
0.469,-0.234,0.885,1.953,2.136,2.258
0.316,-0.192,0.853,1.709,1.953,2.563
0.505,-0.240,0.863,1.709,1.709,2.930
0.310,-0.196,0.867,1.038,1.404,2.930
0.501,-0.229,0.842,0.671,1.221,2.991
0.333,-0.199,0.887,0.244,0.610,2.563
0.449,-0.207,0.841,0.305,0.427,2.197
0.381,-0.209,0.903,0.610,0.549,1.770
0.386,-0.190,0.844,1.221,0.427,1.587
0.440,-0.220,0.897,1.648,0.549,1.221
0.330,-0.185,0.848,1.831,0.854,1.038
0.485,-0.233,0.873,1.831,1.099,1.038
0.299,-0.183,0.859,1.526,0.854,0.854
0.496,-0.224,0.855,1.282,1.221,1.099
0.304,-0.186,0.880,1.221,1.404,0.916
0.468,-0.211,0.841,1.038,1.526,1.404
0.346,-0.202,0.897,1.343,1.404,1.587
0.415,-0.203,0.835,1.831,1.282,2.014
0.414,-0.224,0.893,2.014,1.465,2.014
0.363,-0.198,0.837,1.953,1.099,2.380
0.473,-0.240,0.882,1.465,1.160,2.441
0.320,-0.195,0.853,0.793,1.099,2.075
0.505,-0.241,0.868,0.305,1.038,2.014
0.305,-0.194,0.876,0.000,0.732,1.648
0.494,-0.225,0.854,0.000,1.038,1.587
0.329,-0.196,0.894,0.244,0.854,1.465
0.450,-0.207,0.840,0.671,0.671,1.709
0.379,-0.211,0.898,1.160,0.732,1.709
0.384,-0.194,0.836,1.404,1.038,1.587
0.438,-0.224,0.889,1.587,1.282,1.404
0.332,-0.184,0.841,1.282,1.160,1.404
0.485,-0.224,0.873,1.465,1.038,1.587
0.299,-0.176,0.860,1.282,0.854,1.404
0.497,-0.221,0.858,1.160,1.099,1.709
0.306,-0.186,0.884,1.282,0.793,1.709
0.474,-0.209,0.844,1.648,1.160,2.075
0.350,-0.203,0.895,1.587,1.038,2.136
0.418,-0.199,0.831,1.465,1.160,2.319
0.411,-0.214,0.896,1.465,1.404,1.892
0.359,-0.192,0.842,1.526,1.038,1.709
0.471,-0.229,0.886,1.770,1.587,1.587
0.316,-0.186,0.854,1.892,1.160,1.587
0.499,-0.234,0.864,2.014,0.977,1.587
0.302,-0.190,0.869,1.831,1.038,1.282
0.491,-0.226,0.847,1.587,0.916,1.282
0.325,-0.200,0.888,1.343,0.671,1.099
0.449,-0.211,0.839,1.160,0.854,1.587
0.374,-0.214,0.899,1.160,1.160,1.648
0.387,-0.196,0.837,1.160,1.221,2.014
0.436,-0.227,0.892,1.221,1.587,1.892
0.332,-0.189,0.846,1.221,1.526,2.136
0.488,-0.233,0.876,1.160,1.465,2.197
0.304,-0.185,0.861,0.854,1.343,2.014
0.505,-0.228,0.856,0.916,1.343,2.014
0.311,-0.188,0.880,0.977,0.977,1.648
0.480,-0.214,0.843,1.099,0.977,2.014
0.350,-0.203,0.896,1.343,0.671,1.648
0.421,-0.202,0.840,1.465,0.732,1.709
0.411,-0.217,0.899,1.648,1.099,1.526
0.362,-0.188,0.841,1.831,0.854,1.892
0.466,-0.227,0.885,1.953,0.977,1.953
0.298,-0.189,0.873,1.587,0.977,1.770
0.491,-0.226,0.850,1.404,1.099,1.709
0.323,-0.199,0.889,1.282,1.221,1.404
0.453,-0.212,0.837,1.343,1.404,1.709
0.376,-0.214,0.895,1.526,1.160,1.770
0.389,-0.201,0.834,1.404,0.793,1.953
0.438,-0.231,0.889,1.404,1.099,1.953
0.333,-0.195,0.844,1.343,1.038,1.709
0.488,-0.238,0.874,1.160,1.038,1.709
0.305,-0.188,0.860,1.038,0.732,1.648
0.501,-0.231,0.858,0.916,0.610,1.709
0.305,-0.193,0.882,0.916,0.610,1.404
0.474,-0.221,0.845,0.916,0.671,1.526
0.343,-0.207,0.897,0.916,1.099,1.282
0.420,-0.204,0.837,0.854,1.099,1.404
0.406,-0.221,0.897,0.854,1.282,1.465
0.364,-0.191,0.842,0.732,1.282,1.709
0.469,-0.226,0.887,1.099,1.404,2.136
0.322,-0.180,0.854,1.160,1.282,2.319
0.503,-0.227,0.866,1.343,1.160,2.563
0.306,-0.182,0.870,1.465,0.916,2.380
0.498,-0.221,0.849,1.526,0.793,2.136
0.326,-0.193,0.888,1.282,0.305,1.526
0.455,-0.205,0.840,1.099,0.732,1.160
0.378,-0.207,0.898,1.282,0.854,0.610
0.393,-0.189,0.838,1.404,0.793,0.671
0.433,-0.215,0.894,1.587,1.038,0.610
0.329,-0.178,0.846,1.709,0.732,0.916
0.475,-0.222,0.878,2.136,0.916,1.404
0.291,-0.178,0.863,2.258,0.977,1.709
0.489,-0.225,0.859,2.502,1.465,2.136
0.299,-0.190,0.877,2.686,1.648,2.502
0.476,-0.220,0.837,2.747,1.770,3.052
0.347,-0.210,0.887,2.563,1.465,3.174
0.431,-0.213,0.830,2.258,1.221,3.540
0.414,-0.232,0.892,2.014,1.282,3.296
0.372,-0.206,0.838,1.770,1.099,2.991
0.472,-0.241,0.886,1.404,1.160,2.441
0.323,-0.195,0.856,0.916,0.793,1.770
0.501,-0.239,0.874,0.977,0.854,1.282
0.302,-0.193,0.876,0.916,0.977,0.854
0.492,-0.229,0.855,1.282,0.916,1.038
0.319,-0.200,0.891,1.343,0.854,1.038
0.453,-0.214,0.836,1.465,0.916,1.221
0.371,-0.215,0.893,1.587,0.610,1.526
0.392,-0.200,0.832,1.282,0.549,1.953
0.430,-0.225,0.887,1.099,0.610,1.892
0.332,-0.186,0.840,0.671,0.488,1.892
0.477,-0.227,0.874,0.671,0.488,2.075
0.295,-0.180,0.858,0.549,0.366,2.075
0.490,-0.224,0.858,0.732,0.732,2.014
0.296,-0.187,0.879,0.610,0.916,1.709
0.469,-0.216,0.843,0.793,0.977,1.770
0.335,-0.202,0.894,1.160,1.221,1.221
0.421,-0.205,0.836,1.282,1.526,1.282
0.399,-0.220,0.895,1.526,1.892,1.343
0.361,-0.194,0.836,1.587,1.831,1.526
0.462,-0.233,0.885,1.465,1.953,1.648
0.321,-0.189,0.850,1.221,1.831,2.075
0.501,-0.235,0.869,0.854,1.465,2.563
0.306,-0.189,0.871,0.427,1.404,2.563
0.500,-0.223,0.853,0.366,1.404,2.869
0.328,-0.192,0.891,0.427,1.160,2.563
0.465,-0.207,0.842,0.916,0.854,2.686
0.376,-0.207,0.900,1.221,0.793,2.563
0.401,-0.196,0.839,1.526,0.977,2.319
0.438,-0.224,0.894,2.014,1.160,1.526
0.343,-0.186,0.844,2.075,0.977,1.099
0.487,-0.230,0.876,1.953,1.160,1.038
0.306,-0.186,0.858,1.587,1.038,0.732
0.505,-0.233,0.859,1.404,0.977,0.854
0.308,-0.193,0.878,1.221,0.366,1.038
0.482,-0.220,0.843,1.160,0.244,1.709
0.341,-0.203,0.893,1.160,0.122,1.709
0.427,-0.203,0.837,0.977,0.366,2.136
0.397,-0.217,0.898,1.099,0.366,1.953
0.360,-0.190,0.843,1.160,0.427,1.953
0.451,-0.228,0.890,1.343,0.916,1.770
0.309,-0.186,0.852,1.587,1.099,1.526
0.487,-0.231,0.867,1.648,1.404,1.587
0.293,-0.185,0.864,1.648,1.526,1.343
0.491,-0.222,0.846,1.404,1.587,1.648
0.311,-0.193,0.883,1.282,1.099,1.892
0.451,-0.210,0.837,1.404,1.160,2.197
0.365,-0.210,0.896,1.526,1.404,2.136
0.396,-0.196,0.836,1.648,0.977,2.441
0.431,-0.223,0.893,1.831,1.282,2.380
0.344,-0.189,0.844,1.709,1.282,2.258
0.485,-0.233,0.880,1.709,1.221,2.197
0.311,-0.188,0.861,1.526,1.099,2.075
0.507,-0.234,0.861,1.648,1.160,1.953
0.311,-0.193,0.880,1.648,0.854,1.648
0.486,-0.221,0.846,1.221,0.916,1.465
0.342,-0.205,0.896,1.221,0.671,1.221
0.433,-0.207,0.840,1.221,0.671,1.343
0.405,-0.219,0.898,1.404,0.549,1.465
0.371,-0.193,0.840,1.709,0.122,1.770
0.459,-0.229,0.886,1.648,0.427,1.831
0.318,-0.186,0.850,1.648,0.549,1.831
0.490,-0.232,0.870,1.465,0.671,1.648
0.292,-0.186,0.869,1.343,0.671,1.343
0.486,-0.225,0.852,1.465,1.038,1.282
0.307,-0.194,0.886,1.343,1.221,1.099
0.448,-0.211,0.837,1.526,1.526,1.221
0.356,-0.210,0.894,1.648,1.465,1.221
0.395,-0.201,0.832,1.587,1.465,1.526
0.428,-0.227,0.888,1.526,1.404,1.953
0.339,-0.191,0.840,1.648,0.732,2.563
0.478,-0.234,0.877,1.343,1.099,2.869
0.303,-0.188,0.859,1.282,1.099,2.625
0.499,-0.234,0.864,1.343,0.977,2.563
0.305,-0.195,0.881,1.221,0.732,2.197
0.487,-0.224,0.849,1.282,0.854,2.197
0.344,-0.206,0.896,1.404,0.671,1.587
0.438,-0.210,0.836,1.465,0.793,1.465
0.400,-0.222,0.896,1.526,0.854,0.916
0.370,-0.199,0.836,1.526,0.916,0.916
0.454,-0.234,0.886,1.343,1.221,0.732
0.313,-0.189,0.850,0.854,1.160,0.549
0.485,-0.231,0.873,0.732,1.343,0.793
0.310,-0.193,0.887,1.892,1.404,2.319
0.455,-0.212,0.835,1.953,1.709,3.174
0.364,-0.210,0.891,1.770,1.648,3.113
0.404,-0.200,0.830,1.465,1.099,3.296
0.426,-0.222,0.891,1.282,0.916,2.869
0.343,-0.186,0.843,1.038,1.099,2.502
0.479,-0.230,0.881,1.404,1.465,2.014
0.306,-0.185,0.860,1.831,0.977,1.587
0.501,-0.233,0.862,1.953,1.282,1.282
0.307,-0.198,0.876,2.075,1.282,0.916
0.484,-0.231,0.844,1.953,1.282,0.977
0.338,-0.214,0.891,1.770,1.099,1.038
0.436,-0.220,0.834,1.526,1.282,1.526
0.397,-0.229,0.894,1.221,1.038,1.770
0.375,-0.202,0.839,0.671,0.916,2.136
0.455,-0.233,0.891,0.488,1.404,2.136
0.320,-0.187,0.854,0.366,1.221,2.319
0.493,-0.232,0.875,0.793,1.343,2.441
0.298,-0.184,0.870,1.099,1.038,2.197
0.493,-0.227,0.853,1.221,1.160,2.075
0.314,-0.196,0.882,1.282,1.221,1.404
0.462,-0.214,0.833,1.282,1.221,1.343
0.360,-0.205,0.888,1.038,0.793,1.038
0.404,-0.194,0.829,0.793,0.671,1.160
0.422,-0.216,0.890,0.916,0.549,1.160
0.340,-0.181,0.843,1.160,0.305,1.587
0.471,-0.224,0.883,1.526,0.732,1.526
0.301,-0.181,0.860,1.953,0.916,1.465
0.496,-0.229,0.864,2.319,1.343,1.465
0.301,-0.191,0.878,2.136,1.343,1.343
0.485,-0.225,0.844,2.075,1.648,1.404
0.337,-0.207,0.890,1.770,1.587,1.404
0.436,-0.214,0.835,1.282,1.465,1.892
0.392,-0.225,0.896,1.038,1.587,1.892
0.376,-0.203,0.836,0.793,1.709,2.075
0.456,-0.236,0.888,0.854,1.465,2.197
0.324,-0.190,0.849,0.549,1.038,2.502
0.496,-0.234,0.872,0.549,1.221,2.625
0.302,-0.189,0.867,0.610,0.977,2.625
0.500,-0.228,0.854,0.854,0.671,2.625
0.315,-0.194,0.885,1.099,0.549,2.319
0.465,-0.212,0.840,1.160,0.549,2.075
0.362,-0.206,0.896,1.404,0.671,1.404
0.406,-0.197,0.838,1.526,0.916,1.221
0.420,-0.222,0.896,1.709,1.160,0.732
0.344,-0.190,0.843,1.892,1.221,0.671
0.477,-0.232,0.882,2.014,1.404,0.488
0.307,-0.185,0.858,1.770,0.977,0.854
0.501,-0.231,0.862,1.526,0.977,1.648
0.303,-0.190,0.875,1.404,0.916,2.136
0.488,-0.222,0.846,1.465,1.099,2.686
0.338,-0.201,0.891,1.099,0.793,2.625
0.443,-0.206,0.837,1.160,0.671,2.808
0.393,-0.213,0.897,1.099,0.610,2.563
0.379,-0.189,0.839,1.160,0.488,2.319
0.450,-0.221,0.890,1.587,0.549,1.831
0.322,-0.182,0.849,1.892,0.488,1.465
0.488,-0.230,0.872,2.136,0.916,0.916
0.294,-0.186,0.864,2.197,0.671,0.610
0.492,-0.230,0.850,2.380,0.854,0.488
0.304,-0.200,0.881,2.136,0.732,0.305
0.455,-0.222,0.837,2.014,0.916,0.671
0.346,-0.216,0.894,1.770,1.221,0.793
0.398,-0.207,0.835,1.526,1.343,1.404
0.413,-0.228,0.893,1.770,1.343,1.831
0.344,-0.198,0.841,1.831,1.221,2.686
0.472,-0.241,0.880,1.770,1.160,3.052
0.308,-0.198,0.856,1.465,1.038,3.357
0.502,-0.244,0.863,1.160,1.038,3.296
0.305,-0.198,0.875,0.977,0.854,2.869
0.491,-0.228,0.847,0.610,0.916,2.563
0.338,-0.204,0.893,0.366,0.793,1.831
0.445,-0.209,0.839,0.549,0.549,1.587
0.387,-0.216,0.902,0.854,0.427,1.282
0.376,-0.195,0.841,0.977,0.671,1.038
0.443,-0.227,0.893,1.343,1.099,0.671
0.318,-0.185,0.849,1.343,1.099,0.732
0.482,-0.231,0.874,1.587,1.587,0.793
0.294,-0.185,0.864,1.343,1.526,0.977
0.492,-0.226,0.851,1.465,1.648,1.465
0.304,-0.194,0.882,1.404,1.648,1.587
0.463,-0.216,0.838,1.282,1.587,2.258
0.351,-0.208,0.894,1.404,1.404,2.319
0.411,-0.202,0.833,1.282,1.465,2.686
0.418,-0.223,0.892,1.404,1.038,2.502
0.352,-0.190,0.839,1.343,0.793,2.441
0.445,-0.227,0.885,1.404,0.977,2.014
0.396,-0.206,0.856,1.343,1.099,1.709
0.404,-0.210,0.872,1.526,1.099,1.648
0.405,-0.212,0.869,1.648,1.038,1.282
0.384,-0.207,0.865,1.526,1.099,1.099
0.443,-0.224,0.867,1.709,0.977,1.221
0.347,-0.201,0.866,1.770,0.366,1.587
0.469,-0.229,0.861,1.831,0.671,1.831
0.326,-0.204,0.876,1.526,0.610,1.587
0.461,-0.226,0.848,1.343,0.671,1.770
0.341,-0.210,0.888,1.099,0.854,1.404
0.418,-0.210,0.839,0.732,1.282,1.587
0.391,-0.221,0.893,0.793,1.465,1.526
0.365,-0.194,0.840,0.854,1.160,1.709
0.450,-0.226,0.885,1.343,1.404,2.014
0.316,-0.185,0.851,1.526,1.282,2.197
0.485,-0.232,0.870,1.892,1.526,2.441
0.295,-0.191,0.870,2.136,1.221,2.319
0.488,-0.230,0.852,1.953,1.404,2.197
0.315,-0.202,0.886,1.648,1.587,1.770
0.455,-0.218,0.838,1.404,1.526,1.831
0.367,-0.214,0.895,1.343,1.343,1.587
0.399,-0.201,0.836,1.160,1.282,1.709
0.427,-0.229,0.894,1.465,1.282,1.648
0.338,-0.195,0.845,1.648,1.282,1.709
0.477,-0.239,0.879,1.831,1.648,1.770
0.307,-0.195,0.859,1.770,1.831,1.770
0.503,-0.240,0.859,1.526,1.953,2.075
0.309,-0.200,0.878,1.099,1.526,2.197
0.484,-0.228,0.844,0.610,1.587,2.686
0.342,-0.208,0.894,0.488,1.404,2.625
0.431,-0.208,0.838,0.305,1.282,2.869
0.400,-0.217,0.897,0.366,1.404,2.563
0.371,-0.190,0.839,0.488,1.038,2.747
0.320,-0.182,0.851,0.977,0.916,1.892
0.493,-0.226,0.870,1.465,1.160,1.465
0.300,-0.180,0.869,1.587,0.916,0.732
0.495,-0.221,0.850,1.709,1.099,0.610
0.317,-0.192,0.883,1.892,0.732,0.122
0.457,-0.212,0.837,1.953,0.732,0.488
0.362,-0.212,0.895,1.892,0.793,0.305
0.394,-0.202,0.835,1.892,0.916,0.610
0.421,-0.229,0.892,1.770,1.160,0.977
0.333,-0.193,0.844,1.648,1.343,1.282
0.474,-0.236,0.881,1.465,1.526,1.587
0.298,-0.190,0.863,1.404,1.526,2.380
0.493,-0.235,0.863,1.465,1.831,3.174
0.300,-0.196,0.879,1.526,1.953,3.296
0.481,-0.228,0.844,1.526,2.014,3.601
0.344,-0.213,0.890,1.526,1.709,3.357
0.437,-0.216,0.833,1.282,1.465,2.930
0.403,-0.228,0.894,1.038,1.343,2.197
0.374,-0.203,0.836,0.854,1.282,1.465
0.462,-0.235,0.888,0.854,1.404,0.671
0.323,-0.189,0.853,0.854,0.916,0.305
0.495,-0.234,0.874,1.099,0.916,0.549
0.298,-0.191,0.873,1.160,0.977,0.549
0.492,-0.233,0.855,1.465,0.977,1.038
0.313,-0.204,0.886,1.526,0.977,1.221
0.457,-0.221,0.838,1.282,1.099,1.892
0.366,-0.215,0.893,0.977,1.221,2.136
0.401,-0.201,0.833,0.488,0.854,2.625
0.429,-0.224,0.892,0.549,0.854,2.441
0.343,-0.187,0.843,0.671,0.610,2.686
0.479,-0.228,0.880,0.977,0.793,2.441
0.305,-0.180,0.859,0.854,0.793,2.014
0.499,-0.225,0.861,1.099,0.793,1.587
0.299,-0.184,0.878,1.343,0.671,1.160
0.476,-0.216,0.847,1.587,1.038,0.977
0.330,-0.202,0.893,1.953,1.343,0.549
0.426,-0.207,0.836,2.075,1.526,0.732
0.392,-0.220,0.893,2.075,1.709,0.793
0.369,-0.197,0.834,1.770,1.526,1.343
0.454,-0.232,0.885,1.526,1.404,1.831
0.319,-0.192,0.849,1.160,1.282,2.441
0.494,-0.238,0.872,1.160,1.160,2.747
0.304,-0.192,0.870,1.038,0.977,2.747
0.503,-0.231,0.856,0.977,1.160,2.869
0.322,-0.200,0.890,1.038,0.854,2.563
0.468,-0.217,0.841,1.038,0.854,2.502
0.371,-0.212,0.899,0.977,0.916,2.014
0.406,-0.200,0.840,0.916,0.854,1.648
0.429,-0.225,0.898,1.343,1.282,1.160
0.344,-0.189,0.845,1.709,1.343,0.916
0.481,-0.233,0.879,2.197,1.465,1.099
0.309,-0.190,0.855,2.136,1.099,1.221
0.500,-0.237,0.857,1.892,0.854,1.526
0.303,-0.198,0.872,1.526,0.549,1.526
0.482,-0.229,0.840,1.160,0.366,1.648
0.333,-0.208,0.889,0.916,0.000,1.282
0.429,-0.211,0.836,0.854,0.122,1.465
0.386,-0.219,0.899,1.099,0.061,1.404
0.363,-0.195,0.842,0.977,0.427,1.465
0.445,-0.230,0.893,1.221,0.916,1.343
0.311,-0.189,0.853,1.404,0.854,1.343
0.483,-0.236,0.874,1.465,1.282,1.526
0.291,-0.191,0.869,1.404,1.465,1.770
0.490,-0.229,0.852,1.160,1.648,2.075
0.311,-0.197,0.883,1.343,1.648,2.319
0.461,-0.217,0.835,1.343,1.709,2.747
0.364,-0.212,0.892,1.282,1.770,2.563
0.405,-0.203,0.831,1.221,1.343,2.686
0.426,-0.225,0.892,1.160,1.648,2.258
0.346,-0.190,0.843,0.977,1.648,1.831
0.479,-0.232,0.884,1.160,1.465,1.587
0.309,-0.186,0.862,1.160,1.282,1.526
0.503,-0.231,0.866,1.282,1.526,1.709
0.302,-0.191,0.879,1.404,1.404,1.465
0.484,-0.223,0.847,1.404,1.465,1.648
0.336,-0.204,0.894,1.526,1.343,2.014
0.436,-0.210,0.837,1.526,1.099,2.441
0.393,-0.221,0.896,1.526,0.977,2.319
0.375,-0.198,0.837,1.526,1.038,2.563
0.454,-0.233,0.887,1.526,1.099,2.441
0.324,-0.191,0.849,1.282,0.732,2.136
0.493,-0.237,0.872,1.404,0.916,2.075
0.299,-0.190,0.867,1.343,0.916,1.709
0.494,-0.231,0.854,1.526,1.038,1.587
0.311,-0.200,0.886,1.648,0.977,1.282
0.460,-0.220,0.840,1.587,1.221,1.404
0.358,-0.216,0.894,1.587,1.282,1.343
0.405,-0.209,0.833,1.343,1.404,1.831
0.423,-0.230,0.892,1.160,1.465,1.953
0.346,-0.195,0.842,0.610,1.160,2.197
0.476,-0.234,0.882,0.427,1.282,2.441
0.308,-0.185,0.859,0.366,1.160,2.686
0.499,-0.228,0.866,0.427,0.977,2.930
0.300,-0.185,0.880,0.610,0.793,2.808
0.482,-0.216,0.849,0.854,1.160,2.380
0.332,-0.196,0.893,1.221,1.160,1.831
0.437,-0.202,0.835,1.587,1.282,1.770
0.389,-0.211,0.893,1.831,1.099,1.343
0.374,-0.192,0.834,1.892,1.160,1.099
0.448,-0.227,0.885,2.075,1.038,0.977
0.319,-0.187,0.849,1.892,0.793,0.793
0.489,-0.234,0.872,1.892,1.099,0.793
0.299,-0.191,0.868,1.953,0.916,0.916
0.497,-0.234,0.857,1.831,1.099,1.404
0.313,-0.204,0.888,1.709,1.099,1.587
0.466,-0.225,0.843,1.587,1.099,1.892
0.360,-0.218,0.898,1.343,1.099,2.136
0.407,-0.210,0.839,1.160,1.221,2.441
0.422,-0.231,0.896,1.221,1.465,2.502
0.346,-0.197,0.845,1.160,1.404,2.502
0.475,-0.238,0.881,1.343,1.526,2.258
0.308,-0.190,0.854,1.282,1.160,2.075
0.501,-0.235,0.857,1.221,1.221,1.831
0.303,-0.192,0.873,0.977,0.977,1.404
0.484,-0.226,0.844,1.038,0.793,1.282
0.332,-0.204,0.890,0.916,0.732,0.916
0.438,-0.210,0.836,0.854,0.610,1.038
0.388,-0.217,0.897,1.038,0.610,0.977
0.376,-0.195,0.839,1.038,0.793,1.343
0.449,-0.228,0.891,1.343,0.732,1.465
0.296,-0.188,0.869,1.099,0.793,2.014
0.496,-0.229,0.856,1.282,1.099,2.197
0.311,-0.198,0.883,1.160,0.977,2.075
0.466,-0.218,0.839,1.221,1.221,2.319
0.358,-0.211,0.892,1.160,1.099,1.953
0.407,-0.202,0.834,0.916,0.916,2.075
0.418,-0.223,0.896,1.099,1.038,1.892
0.345,-0.188,0.844,1.038,0.977,1.648
0.468,-0.230,0.885,1.465,1.221,1.587
0.302,-0.186,0.861,1.770,1.221,1.587
0.495,-0.233,0.865,2.075,1.587,1.526
0.297,-0.193,0.874,2.014,1.526,1.282
0.484,-0.228,0.843,1.770,1.526,1.465
0.329,-0.206,0.886,1.465,1.282,1.465
0.437,-0.210,0.833,1.282,1.099,1.770
0.386,-0.218,0.895,1.099,0.977,1.831
0.377,-0.197,0.839,1.099,0.977,2.136
0.447,-0.230,0.892,1.282,1.099,2.075
0.325,-0.191,0.851,1.282,1.038,2.075
0.490,-0.236,0.877,1.526,1.160,1.892
0.301,-0.191,0.869,1.465,1.282,1.770
0.499,-0.232,0.857,1.404,1.221,1.831
0.315,-0.199,0.885,1.465,1.099,1.831
0.472,-0.221,0.843,1.465,1.221,2.075
0.361,-0.214,0.896,1.526,1.221,2.014
0.414,-0.207,0.836,1.343,1.221,2.258
0.422,-0.227,0.894,1.221,1.221,1.892
0.351,-0.194,0.840,1.038,1.038,1.770
0.472,-0.234,0.882,0.916,1.038,1.587
0.305,-0.186,0.857,0.854,0.854,1.221
0.498,-0.232,0.864,0.977,0.854,1.160
0.297,-0.189,0.875,1.099,0.244,1.099
0.479,-0.222,0.844,1.282,0.366,1.465
0.325,-0.203,0.887,1.526,0.427,1.221
